Latitude,Longitude,Date,Town,Oblast,Country,Incident_type,Incident_sub_type,Source_1
52.0774568,33.6995783,2022-08-16,Mais'ke,Sumy Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/explosions-at-ammunition-depot-damage-railway-in-occupied-crimea
50.553333,30.213517,2022-08-18,Bucha,Kyiv Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/months-after-russian-withdrawal-bucha-begins-burying-bodies-of-unidentified-victims-photos
50.4501,30.5234,2022-08-20,Kyiv,Kyiv City,UA,targeted,abduction_score,https://kyivindependent.com/national/relatives-sound-alarm-as-prominent-activist-in-russian-captivity-painted-nazi
50.4501,30.5234,2022-08-23,Kyiv,Kyiv City,UA,targeted,abduction_score,https://kyivindependent.com/national/as-russia-attempts-to-destroy-ukrainian-identity-ukraine-cherishes-its-blue-yellow-banner-photos
50.465676,30.4759341,2022-08-24,Kyiv,Kyiv City,UA,land,indirect_fire_score,https://kyivindependent.com/national/they-are-why-ukraine-stands-remembering-fallen-ukrainian-soldiers
49.9627279,33.6053331,2022-08-24,Myrhorod,Poltava Oblast,UA,missile,,https://kyivindependent.com/national/russian-missile-strike-on-train-station-kills-at-least-15-people-dozens-more-injured
48.3972873,37.855245,2022-08-27,Toretsk,Donetsk Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/people-forced-to-flee-donetsk-oblast-as-russia-bombards-region-nonstop-photos
49.839683,24.029717,2022-08-29,Lviv,Lviv Oblast,UA,land,indirect_fire_score,https://kyivindependent.com/national/many-ukrainian-schools-to-reopen-this-week-as-russias-war-continues
46.635417,32.616867,2022-08-29,Kherson,Kherson Oblast,UA,land,indirect_fire_score,https://kyivindependent.com/national/ukraine-war-latest-military-says-counteroffensive-in-south-begins-as-russia-continues-assault-on-ukraine
48.5986674,37.9980367,2022-08-30,Bakhmut,Donetsk Oblast,UA,land,indirect_fire_score,https://kyivindependent.com/national/ukraine-war-latest-southern-counteroffensive-underway-as-russia-ramps-up-shelling-in-east
46.635417,32.616867,2022-08-31,Kherson,Kherson Oblast,UA,land,indirect_fire_score,https://kyivindependent.com/national/ukraine-war-latest-russia-blocks-iaea-mission-to-zaporizhzhia-plant-as-ukraine-continues-southern-counteroffensive
48.1031637,38.5920837,2022-09-01,NA,Donbas,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-war-latest-iaea-team-finally-arrives-at-zaporizhzhia-nuclear-plant-as-intense-battles-continue-across-front-line
49.839683,24.029717,2022-09-01,Lviv,Lviv Oblast,UA,missile,,https://kyivindependent.com/national/children-go-back-to-school-as-russias-war-rages-on
48.9764573,23.9892458,2022-09-06,Dolyna,Ivano-Frankivsk Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-war-latest-ukraine-conducts-counteroffensive-in-south-east-and-north
48.738967,37.58435,2022-09-07,Kramatorsk,Donetsk Oblast,UA,blast,ied_score,https://kyivindependent.com/national/survivor-of-russian-strike-on-kramatorsk-train-station-dead-people-were-everywhere
46.975033,31.994583,2022-09-07,Mykolaiv,Mykolaiv Oblast,UA,land,indirect_fire_score,https://kyivindependent.com/national/in-constantly-shelled-mykolaiv-volunteers-do-not-back-down
49.9935,36.230383,2022-09-08,Kharkiv,Kharkiv Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-liberates-1-000-square-kilometers-over-20-settlements-in-kharkiv-oblast
49.9935,36.230383,2022-09-09,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire_score,https://kyivindependent.com/national/kharkiv-shelling-survivor-russia-took-everything-from-me
49.9935,36.230383,2022-09-10,Kharkiv,Kharkiv Oblast,UA,security,arrest_score,https://kyivindependent.com/national/kupiansk-izium-liberated-as-russian-defenses-collapse-amid-rapid-ukrainian-advance-in-kharkiv-oblast
49.9935,36.230383,2022-09-12,Kharkiv,Kharkiv Oblast,UA,security,arrest_score,https://kyivindependent.com/national/ukrainians-capture-russian-ammo-weapons-vehicles-in-kharkiv-oblast
50.4501,30.5234,2022-09-12,Kyiv,Kyiv City,UA,targeted,abduction_score,https://kyivindependent.com/national/russia-past-point-of-no-return-must-be-defeated-ukraine-allies-declare-at-yes-conference-held-in-secrecy-in-kyiv
49.0186904,37.5063775,2022-09-13,Bohorodychne,Donetsk Oblast,UA,land,indirect_fire_score,https://kyivindependent.com/national/ukraine-war-latest-intelligence-point-to-potential-turning-point-in-war-as-ukraine-liberates-over-300-settlements
46.635417,32.616867,2022-09-13,Kherson,Kherson Oblast,UA,security,arrest_score,https://kyivindependent.com/national/with-successful-kharkiv-operation-ukraine-turns-the-war-in-its-favor
49.4643925,36.8584805,2022-09-16,Balakliya,Kharkiv Oblast,UA,targeted,intimidation_score,https://kyivindependent.com/national/police-discover-10-torture-chambers-in-liberated-areas-in-kharkiv-oblast
48.6765178,38.0990815,2022-09-17,Soledar,Donetsk Oblast,UA,land,indirect_fire_score,https://kyivindependent.com/national/russia-bombards-civilians-in-three-ukrainian-regions-overnight-kills-at-least-two
47.097133,37.543367,2022-09-17,Mariupol,Donetsk Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukrainians-emerge-from-a-6-month-nightmare-in-newly-liberated-territories
49.4643925,36.8584805,2022-09-18,Balakliya,Kharkiv Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/the-town-where-ukraines-kharkiv-offensive-was-started
46.635417,32.616867,2022-09-18,Kherson,Kherson Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-war-latest-identification-procedures-begin-at-mass-burial-site-in-liberated-izium-as-russias-attacks-intensify-across-ukraine
48.926456,38.2459006,2022-09-19,Bilohorivka,Luhansk Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-war-latest-russia-attacks-a-nuclear-plant-in-ukraine-as-counteroffensive-reportedly-moves-into-occupied-luhansk-oblast
48.1031637,38.5920837,2022-09-19,NA,Donbas,UA,land,indirect_fire_score,https://kyivindependent.com/national/retired-us-general-if-russia-used-nuclear-weapon-in-ukraine-us-would-have-to-get-directly-involved
48.5986674,37.9980367,2022-09-20,Bakhmut,Donetsk Oblast,UA,missile,,https://kyivindependent.com/national/ukraine-war-latest-moscows-proxies-in-4-regions-announce-dates-for-referendums-to-join-russia-ukraine-and-west-denounce-the-plan
48.1031637,38.5920837,2022-09-23,NA,Donbas,UA,targeted,intimidation_score,https://kyivindependent.com/national/russian-torture-chambers-survivor-every-inch-of-me-was-in-agony
49.1764561,37.5357771,2022-09-23,Yats'kivka,Donetsk Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-war-latest-staged-secession-voting-begins-in-4-occupied-regions
46.8550216,35.3586996,2022-09-26,Melitopol',Zaporizhia Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-war-latest-260-000-russians-flee-country-as-putin-attempts-to-mobilize-men-to-fight-ukraine
49.9935,36.230383,2022-09-27,Kharkiv,Kharkiv Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-war-latest-russia-declares-nearly-100-support-in-sham-annexation-votes
49.2121445,37.2665006,2022-09-28,Izyum,Kharkiv Oblast,UA,land,indirect_fire_score,https://kyivindependent.com/national/wife-of-izium-mass-grave-victim-learns-of-husbands-death-from-viral-photo
48.1031637,38.5920837,2022-09-28,NA,Donbas,UA,land,indirect_fire_score,https://kyivindependent.com/national/ukraine-war-latest-kremlins-proxies-in-occupied-territories-ask-to-join-russia-as-ukraine-makes-progress-in-donetsk-oblast
49.9935,36.230383,2022-09-29,Kharkiv,Kharkiv Oblast,UA,security,arrest_score,https://kyivindependent.com/national/russias-chaotic-mobilization-unlikely-to-change-ukraine-wars-course
48.015883,37.80285,2022-09-30,Donetsk,Donetsk Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/russia-annexes-4-ukrainian-oblasts-after-staged-referendums
48.7388368,36.0162211,2022-10-01,Yur'ivka,Dnipropetrovsk Oblast,UA,air,fixed_wing_score,https://kyivindependent.com/national/father-loses-5-family-members-to-russian-airstrike-they-were-killed-physically-i-was-killed-mentally-with-them
48.1031637,38.5920837,2022-09-30,NA,Donbas,UA,security,arrest_score,https://kyivindependent.com/national/ukraine-war-latest-russian-strike-kills-30-as-moscow-declares-biggest-land-grab-in-europe-since-world-war-ii
48.015883,37.80285,2022-10-02,Donetsk,Donetsk Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-war-latest-ukraines-counteroffensive-continues-after-russian-defeat-in-lyman
48.1031637,38.5920837,2022-10-03,NA,Donbas,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-war-latest-ukraine-making-more-gains-in-east-and-south
48.574041,39.307815,2022-10-05,Luhansk,Luhansk Oblast,UA,security,arrest_score,https://kyivindependent.com/national/russian-forces-cling-to-kherson-against-military-logic-trapped-by-kremlins-annexation-claims
48.9001251,37.7248512,2022-10-06,Raihorodok,Donetsk Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-war-latest-ukraine-retakes-more-settlements-as-russians-strike-zaporizhzhia-again
49.0422268,38.2176555,2022-10-07,Kreminna,Luhansk Oblast,UA,air,loitering_munition_score,https://kyivindependent.com/national/ukraine-war-latest-ukrainian-counteroffensive-continues-on-putins-70th-birthday
47.8388,35.139567,2022-10-09,Zaporizhzhia,Zaporizhia Oblast,UA,blast,uxo_score,https://kyivindependent.com/national/ukraine-war-latest-putin-accuses-ukrainian-intelligence-of-damaging-crimean-bridge
49.9935,36.230383,2022-10-10,Kharkiv,Kharkiv Oblast,UA,air,loitering_munition_score,https://kyivindependent.com/national/ukraine-racked-by-intense-bombardment-of-cities-energy-infrastructure-and-central-kyiv-among-targets
50.4501,30.5234,2022-10-10,Kyiv,Kyiv City,UA,blast,ied_score,https://kyivindependent.com/national/flashbacks-of-feb-24-as-russia-strikes-central-kyiv
47.8388,35.139567,2022-10-11,Zaporizhzhia,Zaporizhia Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-war-latest-russia-again-strikes-ukraines-energy-system
48.136596,37.7491335,2022-10-12,Avdiivka,Donetsk Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-war-latest-russia-strikes-crowded-market-amid-battlefield-setbacks
48.5239429,37.7075811,2022-10-13,Kostyantynivka,Donetsk Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-war-latest-russian-led-militants-call-for-evacuation-from-kherson
49.0440881,37.578484,2022-10-14,Svyatohirs'k,Donetsk Oblast,UA,missile,,https://kyivindependent.com/national/ukraine-war-latest-russia-slowly-advances-in-donetsk-oblast-as-escalation-continues-in-belarus
50.4501,30.5234,2022-10-17,Kyiv,Kyiv City,UA,air,loitering_munition_score,https://kyivindependent.com/national/russia-launches-first-ever-kamikaze-drone-attack-on-kyiv
50.4501,30.5234,2022-10-17,Kyiv,Kyiv City,UA,air,loitering_munition_score,https://kyivindependent.com/national/Russia-attacks-Kyiv-with-28-drones
48.9897585,37.8049964,2022-10-18,Lyman,Donetsk Oblast,UA,air,loitering_munition_score,https://kyivindependent.com/national/ukraine-war-latest-russia-intensifies-attacks-on-ukraines-energy-facilities
50.4501,30.5234,2022-10-19,Kyiv,Kyiv City,UA,missile,,https://kyivindependent.com/national/Russian-attacks-on-Kyiv-energy-infrastructure-might-cause-problems
46.635417,32.616867,2022-10-19,Kherson,Kherson Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/as-ukraine-sets-its-sights-on-liberating-kherson-russian-proxies-try-to-push-people-out
50.9077,34.7981,2022-10-20,Sumy,Sumy Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-war-latest-zelensky-accuses-russia-of-preparing-to-blow-up-dam-in-kherson-oblast-causing-historic-disaster
46.635417,32.616867,2022-10-23,Kherson,Kherson Oblast,UA,air,loitering_munition_score,https://kyivindependent.com/national/ukraine-war-latest-pressure-mounts-for-russians-in-kherson-as-ukraine-presses-forward
46.635417,32.616867,2022-10-24,Kherson,Kherson Oblast,UA,security,arrest_score,https://kyivindependent.com/national/ukraine-war-latest-armed-forces-liberate-4-settlements-in-donbas
48.0093421,37.5091505,2022-10-25,Krasnohorivka,Donetsk Oblast,UA,land,indirect_fire_score,https://kyivindependent.com/national/ukraine-war-latest-zelensky-makes-new-plea-for-foreign-aid
48.1031637,38.5920837,2022-10-26,NA,Donbas,UA,land,indirect_fire_score,https://kyivindependent.com/national/as-russia-digs-in-along-donbas-front-line-no-end-in-sight-for-civilian-suffering
50.4501,30.5234,2022-10-26,Kyiv,Kyiv City,UA,air,rotary_wing_score,https://kyivindependent.com/national/ukrainian-aerospace-company-allegedly-supplied-military-helicopter-parts-to-russia-during-war
46.482526,30.7233095,2022-10-27,Odesa,Odessa Oblast,UA,security,arrest_score,https://kyivindependent.com/national/ukraine-war-latest-putin-backs-down-on-nuclear-threats-repeats-unproven-claim-about-ukraines-dirty-bomb
48.5986674,37.9980367,2022-10-31,Bakhmut,Donetsk Oblast,UA,air,loitering_munition_score,https://kyivindependent.com/national/ukraine-war-latest-russia-carries-out-mass-attacks-on-ukraines-energy-sites-causing-power-water-outages
48.1031637,38.5920837,2022-11-01,NA,Donbas,UA,land,indirect_fire_score,https://kyivindependent.com/national/sviatohirsk
46.635417,32.616867,2022-11-01,Kherson,Kherson Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-war-latest-russian-proxies-intensify-deportation-campaign-in-kherson-oblast
48.1031637,38.5920837,2022-11-02,NA,Donbas,UA,security,arrest_score,https://kyivindependent.com/national/konrad-muzyka-russian-military-in-belarus-within-range-of-ukrainian-artillery-systems
48.015883,37.80285,2022-11-03,Donetsk,Donetsk Oblast,UA,security,arrest_score,https://kyivindependent.com/national/ukraine-war-latest-iaea-finds-no-evidence-that-proves-russias-dirty-bomb-accusations
47.097133,37.543367,2022-11-08,Mariupol,Donetsk Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukraine-war-latest-zelensky-to-speak-at-g-20-meeting-as-west-encourages-peace-talks-with-russia
47.07537,32.8061775,2022-11-09,Snihurivka,Mykolaiv Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/ukrainian-troops-reportedly-enter-snihurivka-as-russia-prepares-to-retreat-from-kherson
46.975033,31.994583,2022-11-09,Mykolaiv,Mykolaiv Oblast,UA,land,indirect_fire_score,https://kyivindependent.com/national/voices-from-the-trenches-ukrainian-soldiers-near-kherson-share-what-they-feel-and-fear
48.015883,37.80285,2022-11-09,Donetsk,Donetsk Oblast,UA,air,fixed_wing_score,https://kyivindependent.com/national/ukraine-war-latest-russia-orders-withdrawal-from-kherson-ukraine-doesnt-confirm-yet
46.635417,32.616867,2022-11-10,Kherson,Kherson Oblast,UA,security,arrest_score,https://kyivindependent.com/national/ukraine-war-latest-ukraine-advances-7-kilometers-in-kherson-direction-liberates-12-nearby-settlements
49.233083,28.468217,2022-11-11,Vinnytsia,Vinnytsia Oblast,UA,land,indirect_fire_score,https://kyivindependent.com/national/ukraine-war-latest-historic-day-says-zelensky-as-armed-forces-enter-kherson
47.0052788,33.7289334,2022-11-13,Hornostaivka,Kherson Oblast,UA,security,arrest_score,https://kyivindependent.com/national/ukraine-war-latest-russians-mined-nearly-everything-in-now-liberated-kherson-says-governor
46.635417,32.616867,2022-11-14,Kherson,Kherson Oblast,UA,blast,landmine_score,https://kyivindependent.com/national/ukraine-war-latest-zelensky-in-liberated-kherson-says-we-are-ready-for-peace-a-peace-for-all-of-ukraine
50.4198006,30.560858,2022-11-15,Kyiv,Kyiv City,UA,missile,,https://kyivindependent.com/national/ukraine-war-latest-russia-fires-90-missiles-at-ukraine-damages-15-energy-sites-nationwide
46.635417,32.616867,2022-11-17,Kherson,Kherson Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/tortured-khersonians-speak-of-russias-crimes
50.4501,30.5234,2022-11-18,Kyiv,Kyiv City,UA,land,indirect_fire_score,https://kyivindependent.com/national/ukraine-war-latest-half-of-ukraines-energy-system-disabled-says-pm
48.6765178,38.0990815,2022-11-20,Soledar,Donetsk Oblast,UA,security,exchange_score,https://kyivindependent.com/national/ukraine-war-latest-kremlin-accuses-ukraine-of-executing-po-ws-kyiv-denies-says-it-will-investigate
46.635417,32.616867,2022-11-22,Kherson,Kherson Oblast,UA,targeted,intimidation_score,https://kyivindependent.com/national/inside-one-of-russias-torture-chambers-in-occupied-kherson-photos
50.4501,30.5234,2022-11-23,Kyiv,Kyiv City,UA,missile,,https://kyivindependent.com/national/russia-launches-new-wave-of-missile-strikes-across-ukraine
50.5831258,30.4856784,2022-11-23,Vyshhorod,Kyiv Oblast,UA,blast,ied_score,https://kyivindependent.com/national/deadly-attack-on-vyshhorod-residence-i-dont-have-a-home-anymore
50.5831258,30.4856784,2022-11-24,Vyshhorod,Kyiv Oblast,UA,security,exchange_score,https://kyivindependent.com/national/ukraine-war-latest-millions-still-without-electricity-after-russias-nov-23-mass-strikes
47.097133,37.543367,2022-11-26,Mariupol,Donetsk Oblast,UA,targeted,abduction_score,https://kyivindependent.com/national/empty-kherson-art-museum-in-despair-after-entire-collection-stolen-by-russia
48.1031637,38.5920837,2022-11-27,NA,Donbas,UA,security,arrest_score,https://kyivindependent.com/national/pregnant-medic-spent-5-months-in-russian-captivity-i-feared-they-would-take-my-child-away
48.5986674,37.9980367,2022-11-27,Bakhmut,Donetsk Oblast,UA,land,indirect_fire_score,https://kyivindependent.com/national/ukraine-war-latest-russia-ramps-up-attacks-on-kherson-uses-terror-tactics-against-civilians
